,game_id,t,f0,f1,f2,a1,a2,r1,r2,aid1,aid2
537,26,17,1,0,0,0,0,1,1,52,53
538,26,18,0,0,1,0,0,1,1,52,53
539,26,19,0,0,0,0,0,1,1,52,53
540,27,0,1,0,0,1,1,2,2,54,55
541,27,1,0,0,0,1,1,2,2,54,55
542,27,2,1,0,0,1,1,2,2,54,55
543,27,3,0,0,1,1,0,1,0,54,55
544,27,4,0,0,0,1,1,2,2,54,55
545,27,5,0,0,0,1,1,2,2,54,55
546,27,6,0,1,0,1,1,2,2,54,55
547,27,7,0,0,0,1,1,2,2,54,55
548,27,8,0,0,0,1,1,2,2,54,55
549,27,9,0,0,0,1,1,2,2,54,55
550,27,10,1,1,0,1,1,2,2,54,55
551,27,11,1,0,0,1,1,2,2,54,55
552,27,12,0,1,0,1,1,2,2,54,55
553,27,13,1,0,0,1,1,2,2,54,55
554,27,14,0,0,0,1,1,2,2,54,55
555,27,15,0,0,0,1,1,2,2,54,55
556,27,16,0,1,0,1,1,2,2,54,55
557,27,17,1,1,0,1,1,2,2,54,55
558,27,18,0,1,0,1,1,2,2,54,55
559,27,19,1,0,1,1,0,1,0,54,55
560,28,0,0,1,0,1,0,1,0,56,57
561,28,1,1,0,0,1,0,1,0,56,57
562,28,2,0,1,0,1,0,1,0,56,57
563,28,3,0,0,0,1,0,1,0,56,57
564,28,4,1,0,0,1,0,1,0,56,57
565,28,5,0,0,0,1,0,1,0,56,57
566,28,6,1,0,0,1,0,1,0,56,57
567,28,7,0,0,0,1,0,1,0,56,57
568,28,8,0,0,0,1,0,1,0,56,57
569,28,9,1,0,0,1,0,1,0,56,57
570,28,10,0,0,0,1,0,1,0,56,57
571,28,11,0,1,0,1,0,1,0,56,57
572,28,12,1,0,0,1,0,1,0,56,57
573,28,13,0,0,0,1,0,1,0,56,57
574,28,14,1,0,0,1,0,1,0,56,57
575,28,15,0,0,0,1,0,1,0,56,57
576,28,16,0,1,0,1,0,1,0,56,57
577,28,17,0,0,0,1,0,1,0,56,57
578,28,18,0,0,0,1,0,1,0,56,57
579,28,19,0,0,1,0,1,0,1,56,57
580,29,0,0,0,1,1,1,2,2,58,59
581,29,1,0,0,0,1,0,1,0,58,59
582,29,2,1,0,0,1,1,2,2,58,59
583,29,3,0,0,0,1,0,1,0,58,59
584,29,4,0,0,0,1,1,2,2,58,59
585,29,5,0,0,0,1,0,1,0,58,59
586,29,6,0,0,1,1,1,2,2,58,59
587,29,7,1,0,0,1,0,1,0,58,59
588,29,8,0,1,0,1,1,2,2,58,59
589,29,9,1,0,0,1,0,1,0,58,59
590,29,10,0,0,0,1,1,2,2,58,59
591,29,11,0,0,0,1,0,1,0,58,59
592,29,12,0,1,0,1,1,2,2,58,59
593,29,13,0,0,0,1,0,1,0,58,59
594,29,14,0,0,0,1,1,2,2,58,59
595,29,15,1,0,0,1,0,1,0,58,59
596,29,16,0,0,0,1,1,2,2,58,59
597,29,17,0,0,0,1,0,1,0,58,59
598,29,18,1,1,1,1,1,2,2,58,59
599,29,19,0,0,0,1,0,1,0,58,59
600,30,0,1,0,0,1,0,1,0,60,61
601,30,1,1,0,0,0,0,1,1,60,61
602,30,2,1,0,0,0,0,1,1,60,61
603,30,3,0,0,0,0,0,1,1,60,61
604,30,4,1,0,0,0,0,1,1,60,61
605,30,5,0,0,0,0,0,1,1,60,61
606,30,6,1,0,0,0,0,1,1,60,61
607,30,7,0,1,0,0,0,1,1,60,61
608,30,8,1,0,0,0,0,1,1,60,61
609,30,9,0,0,1,0,1,0,1,60,61
610,30,10,0,0,0,1,1,2,2,60,61
611,30,11,0,0,0,1,1,2,2,60,61
612,30,12,0,0,1,1,0,1,0,60,61
613,30,13,0,0,0,1,0,1,0,60,61
614,30,14,0,0,0,0,0,1,1,60,61
615,30,15,0,0,0,0,0,1,1,60,61
616,30,16,0,0,0,0,0,1,1,60,61
617,30,17,0,0,0,0,0,1,1,60,61
618,30,18,0,0,1,0,1,0,1,60,61
619,30,19,1,0,1,1,0,1,0,60,61
620,31,0,1,0,1,1,1,2,2,62,63
621,31,1,0,0,0,0,1,0,1,62,63
622,31,2,1,0,0,1,0,1,0,62,63
623,31,3,0,1,1,0,0,1,1,62,63
624,31,4,1,0,1,1,1,2,2,62,63
625,31,5,0,0,0,0,1,0,1,62,63
626,31,6,0,0,0,1,0,1,0,62,63
627,31,7,0,0,0,0,1,0,1,62,63
628,31,8,0,0,0,1,0,1,0,62,63
629,31,9,0,0,0,0,1,0,1,62,63
630,31,10,0,0,0,1,0,1,0,62,63
631,31,11,0,0,1,0,0,1,1,62,63
632,31,12,0,1,0,1,0,1,0,62,63
633,31,13,0,0,0,0,1,0,1,62,63
634,31,14,1,0,0,1,0,1,0,62,63
635,31,15,0,0,0,0,1,0,1,62,63
636,31,16,0,0,0,1,0,1,0,62,63
637,31,17,0,0,0,0,1,0,1,62,63
638,31,18,0,0,0,1,0,1,0,62,63
639,31,19,0,0,0,0,1,0,1,62,63
640,32,0,1,0,1,1,0,1,0,64,65
641,32,1,0,0,0,1,0,1,0,64,65
642,32,2,0,0,0,1,0,1,0,64,65
643,32,3,0,0,0,1,0,1,0,64,65
644,32,4,1,0,0,1,0,1,0,64,65
645,32,5,0,0,0,1,0,1,0,64,65
646,32,6,0,1,0,1,0,1,0,64,65
647,32,7,0,0,0,1,0,1,0,64,65
648,32,8,1,0,0,1,0,1,0,64,65
649,32,9,0,0,0,1,0,1,0,64,65
650,32,10,0,0,0,1,0,1,0,64,65
651,32,11,0,1,0,1,0,1,0,64,65
652,32,12,0,0,0,1,0,1,0,64,65
653,32,13,1,0,0,1,0,1,0,64,65
654,32,14,0,0,0,1,0,1,0,64,65
655,32,15,1,1,0,1,0,1,0,64,65
656,32,16,1,0,0,1,0,1,0,64,65
657,32,17,0,0,0,1,0,1,0,64,65
658,32,18,0,1,0,1,0,1,0,64,65
659,32,19,0,0,0,1,0,1,0,64,65
660,33,0,1,0,1,1,1,2,2,66,67
661,33,1,1,0,0,1,1,2,2,66,67
662,33,2,1,0,0,1,1,2,2,66,67
663,33,3,0,0,0,1,1,2,2,66,67
664,33,4,1,1,1,1,1,2,2,66,67
665,33,5,1,0,0,1,1,2,2,66,67
666,33,6,0,0,0,1,1,2,2,66,67
667,33,7,0,0,0,1,1,2,2,66,67
668,33,8,0,0,0,1,1,2,2,66,67
669,33,9,0,0,0,1,1,2,2,66,67
670,33,10,0,0,1,1,1,2,2,66,67
671,33,11,1,0,0,1,1,2,2,66,67
672,33,12,1,1,0,1,1,2,2,66,67
673,33,13,0,1,0,1,1,2,2,66,67
674,33,14,0,0,0,1,1,2,2,66,67
675,33,15,1,0,0,1,1,2,2,66,67
676,33,16,0,0,0,1,1,2,2,66,67
677,33,17,1,0,0,1,1,2,2,66,67
678,33,18,1,0,0,1,1,2,2,66,67
679,33,19,1,0,1,1,1,2,2,66,67
680,34,0,0,0,0,0,0,1,1,68,69
681,34,1,1,0,0,0,1,0,1,68,69
682,34,2,0,1,0,0,0,1,1,68,69
683,34,3,0,0,0,0,0,1,1,68,69
684,34,4,1,0,0,0,1,0,1,68,69
685,34,5,0,0,1,1,1,2,2,68,69
686,34,6,1,0,0,1,1,2,2,68,69
687,34,7,0,0,0,1,1,2,2,68,69
688,34,8,0,0,0,1,1,2,2,68,69
689,34,9,0,0,0,1,1,2,2,68,69
690,34,10,1,0,0,1,1,2,2,68,69
691,34,11,0,0,0,1,1,2,2,68,69
692,34,12,0,0,0,1,1,2,2,68,69
693,34,13,0,0,0,1,1,2,2,68,69
694,34,14,0,0,0,1,1,2,2,68,69
695,34,15,0,0,0,1,1,2,2,68,69
696,34,16,0,0,0,1,1,2,2,68,69
697,34,17,1,0,0,1,1,2,2,68,69
698,34,18,1,0,0,1,1,2,2,68,69
699,34,19,0,0,0,1,1,2,2,68,69
700,35,0,0,0,0,1,0,1,0,70,71
701,35,1,1,0,0,0,1,0,1,70,71
702,35,2,1,1,0,1,0,1,0,70,71
703,35,3,1,0,1,0,1,0,1,70,71
704,35,4,0,1,1,1,0,1,0,70,71
705,35,5,1,0,0,0,1,0,1,70,71
706,35,6,0,0,0,1,0,1,0,70,71
707,35,7,0,1,0,0,1,0,1,70,71
708,35,8,0,0,0,1,0,1,0,70,71
709,35,9,1,1,0,0,1,0,1,70,71
710,35,10,1,0,0,1,0,1,0,70,71
711,35,11,0,1,0,0,1,0,1,70,71
712,35,12,1,0,0,1,0,1,0,70,71
713,35,13,1,0,0,0,1,0,1,70,71
714,35,14,0,0,0,1,0,1,0,70,71
715,35,15,0,0,0,0,1,0,1,70,71
716,35,16,1,0,0,1,0,1,0,70,71
717,35,17,1,0,0,0,1,0,1,70,71
718,35,18,0,0,0,1,0,1,0,70,71
719,35,19,0,0,0,0,1,0,1,70,71
720,36,0,0,1,0,1,0,1,0,72,73
721,36,1,1,0,0,1,1,2,2,72,73
722,36,2,0,0,0,1,0,1,0,72,73
723,36,3,1,0,1,0,1,0,1,72,73
724,36,4,0,1,0,0,0,1,1,72,73
725,36,5,1,0,0,0,0,1,1,72,73
726,36,6,1,0,0,0,0,1,1,72,73
727,36,7,0,0,0,0,0,1,1,72,73
728,36,8,0,1,0,0,0,1,1,72,73
729,36,9,1,0,0,0,0,1,1,72,73
730,36,10,1,0,1,1,0,1,0,72,73
731,36,11,0,0,0,1,0,1,0,72,73
732,36,12,0,0,0,1,0,1,0,72,73
733,36,13,1,0,0,1,1,2,2,72,73
734,36,14,1,0,0,1,1,2,2,72,73
735,36,15,0,0,0,1,0,1,0,72,73
736,36,16,0,0,1,0,0,1,1,72,73
737,36,17,0,1,0,0,0,1,1,72,73
738,36,18,0,0,0,0,0,1,1,72,73
739,36,19,1,0,0,0,0,1,1,72,73
740,37,0,1,1,0,0,1,0,1,74,75
741,37,1,0,0,1,1,1,2,2,74,75
742,37,2,1,0,0,0,1,0,1,74,75
743,37,3,0,0,0,1,0,1,0,74,75
744,37,4,0,0,0,0,1,0,1,74,75
745,37,5,0,1,0,1,0,1,0,74,75
746,37,6,0,0,0,0,1,0,1,74,75
747,37,7,0,0,0,1,0,1,0,74,75
748,37,8,0,0,0,0,1,0,1,74,75
749,37,9,0,0,0,1,0,1,0,74,75
750,37,10,0,0,1,0,0,1,1,74,75
751,37,11,0,0,0,1,0,1,0,74,75
752,37,12,0,0,0,0,1,0,1,74,75
753,37,13,1,0,0,1,1,2,2,74,75
754,37,14,0,0,0,0,1,0,1,74,75
755,37,15,1,1,0,1,1,2,2,74,75
756,37,16,0,0,0,0,1,0,1,74,75
757,37,17,0,1,0,1,0,1,0,74,75
758,37,18,0,0,1,0,0,1,1,74,75
759,37,19,0,1,1,1,1,2,2,74,75
760,38,0,0,0,0,0,1,0,1,76,77
761,38,1,0,0,0,1,0,1,0,76,77
762,38,2,0,0,0,0,1,0,1,76,77
763,38,3,1,0,0,1,0,1,0,76,77
764,38,4,1,0,0,0,1,0,1,76,77
765,38,5,0,0,1,1,0,1,0,76,77
766,38,6,0,0,0,0,1,0,1,76,77
767,38,7,1,0,0,1,0,1,0,76,77
768,38,8,1,0,0,0,1,0,1,76,77
769,38,9,1,0,0,1,0,1,0,76,77
770,38,10,0,0,0,0,1,0,1,76,77
771,38,11,0,0,0,1,0,1,0,76,77
772,38,12,1,0,0,0,1,0,1,76,77
773,38,13,1,1,0,1,0,1,0,76,77
774,38,14,1,0,0,0,1,0,1,76,77
775,38,15,0,0,0,1,0,1,0,76,77
776,38,16,0,0,1,0,1,0,1,76,77
777,38,17,1,0,0,1,0,1,0,76,77
778,38,18,0,0,0,0,1,0,1,76,77
779,38,19,0,0,0,1,0,1,0,76,77
780,39,0,0,0,1,1,1,2,2,78,79
781,39,1,1,0,0,1,1,2,2,78,79
782,39,2,0,0,1,0,0,1,1,78,79
783,39,3,1,1,0,0,1,0,1,78,79
784,39,4,0,0,0,0,0,1,1,78,79
785,39,5,1,0,0,0,1,0,1,78,79
786,39,6,0,0,0,0,0,1,1,78,79
787,39,7,1,0,0,0,1,0,1,78,79
788,39,8,1,0,0,0,1,0,1,78,79
789,39,9,0,0,0,0,0,1,1,78,79
790,39,10,0,0,0,0,0,1,1,78,79
791,39,11,0,0,0,0,0,1,1,78,79
792,39,12,0,0,0,0,0,1,1,78,79
793,39,13,1,0,0,0,1,0,1,78,79
794,39,14,0,0,0,0,0,1,1,78,79
795,39,15,0,0,0,0,0,1,1,78,79
796,39,16,0,1,0,0,0,1,1,78,79
797,39,17,1,0,1,1,0,1,0,78,79
798,39,18,0,1,0,1,1,2,2,78,79
799,39,19,0,0,0,1,1,2,2,78,79
800,40,0,0,0,0,0,0,1,1,80,81
801,40,1,0,0,0,0,0,1,1,80,81
802,40,2,1,0,0,0,1,0,1,80,81
803,40,3,1,1,0,1,1,2,2,80,81
804,40,4,0,1,0,0,1,0,1,80,81
805,40,5,1,1,0,1,1,2,2,80,81
806,40,6,1,0,1,1,0,1,0,80,81
807,40,7,0,1,0,0,1,0,1,80,81
808,40,8,1,1,1,1,0,1,0,80,81
809,40,9,0,1,0,0,1,0,1,80,81
810,40,10,0,1,0,0,0,1,1,80,81
811,40,11,1,0,0,0,1,0,1,80,81
812,40,12,0,0,0,0,0,1,1,80,81
813,40,13,1,0,0,0,1,0,1,80,81
814,40,14,1,0,0,1,1,2,2,80,81
815,40,15,1,0,0,1,1,2,2,80,81
816,40,16,1,0,0,1,1,2,2,80,81
817,40,17,1,1,0,1,1,2,2,80,81
818,40,18,0,0,0,0,1,0,1,80,81
819,40,19,1,1,0,1,1,2,2,80,81
820,41,0,0,0,0,0,0,1,1,82,83
821,41,1,1,0,1,0,0,1,1,82,83
822,41,2,1,1,0,0,0,1,1,82,83
823,41,3,0,1,0,0,0,1,1,82,83
824,41,4,1,0,0,0,0,1,1,82,83
825,41,5,1,0,0,0,0,1,1,82,83
826,41,6,0,0,0,0,0,1,1,82,83
827,41,7,1,1,0,0,0,1,1,82,83
828,41,8,0,0,0,0,0,1,1,82,83
829,41,9,0,0,0,0,0,1,1,82,83
830,41,10,0,0,0,0,0,1,1,82,83
831,41,11,0,0,0,0,0,1,1,82,83
832,41,12,1,0,0,0,0,1,1,82,83
833,41,13,1,0,0,0,0,1,1,82,83
834,41,14,0,0,0,0,0,1,1,82,83
835,41,15,0,0,0,0,0,1,1,82,83
836,41,16,1,1,0,0,0,1,1,82,83
837,41,17,1,0,0,0,0,1,1,82,83
838,41,18,0,0,1,0,0,1,1,82,83
839,41,19,1,0,0,0,0,1,1,82,83
840,42,0,0,0,1,1,1,2,2,84,85
841,42,1,0,1,0,1,1,2,2,84,85
842,42,2,0,0,0,1,1,2,2,84,85
843,42,3,0,0,0,1,1,2,2,84,85
844,42,4,0,0,0,1,1,2,2,84,85
845,42,5,0,0,0,1,1,2,2,84,85
846,42,6,0,0,0,1,1,2,2,84,85
847,42,7,1,1,0,1,1,2,2,84,85
848,42,8,0,1,0,1,1,2,2,84,85
849,42,9,0,0,0,1,1,2,2,84,85
850,42,10,0,0,0,1,1,2,2,84,85
851,42,11,0,0,0,1,1,2,2,84,85
852,42,12,0,0,0,1,1,2,2,84,85
853,42,13,0,0,1,1,1,2,2,84,85
854,42,14,0,0,0,1,1,2,2,84,85
855,42,15,0,0,0,1,1,2,2,84,85
856,42,16,0,1,0,1,1,2,2,84,85
857,42,17,0,0,0,1,1,2,2,84,85
858,42,18,1,0,0,1,1,2,2,84,85
859,42,19,0,0,0,1,1,2,2,84,85
860,43,0,0,0,0,0,0,1,1,86,87
861,43,1,0,0,0,0,0,1,1,86,87
862,43,2,1,0,0,0,1,0,1,86,87
863,43,3,1,0,0,0,1,0,1,86,87
864,43,4,0,1,0,0,0,1,1,86,87
865,43,5,0,0,0,0,0,1,1,86,87
866,43,6,1,0,1,1,0,1,0,86,87
867,43,7,0,0,0,1,1,2,2,86,87
868,43,8,1,1,0,1,1,2,2,86,87
869,43,9,1,0,0,1,1,2,2,86,87
870,43,10,0,1,1,0,0,1,1,86,87
871,43,11,0,1,0,0,0,1,1,86,87
872,43,12,1,0,0,0,1,0,1,86,87
873,43,13,1,1,0,0,1,0,1,86,87
874,43,14,1,0,0,0,1,0,1,86,87
875,43,15,0,0,0,0,0,1,1,86,87
876,43,16,0,0,0,0,0,1,1,86,87
877,43,17,0,0,0,0,0,1,1,86,87
878,43,18,1,0,0,0,1,0,1,86,87
879,43,19,1,0,0,0,1,0,1,86,87
880,44,0,1,0,0,0,1,0,1,88,89
881,44,1,1,0,0,1,1,2,2,88,89
882,44,2,0,0,0,1,1,2,2,88,89
883,44,3,0,0,0,1,1,2,2,88,89
884,44,4,0,0,1,1,0,1,0,88,89
885,44,5,0,1,0,0,1,0,1,88,89
886,44,6,0,0,0,1,0,1,0,88,89
887,44,7,0,0,0,0,1,0,1,88,89
888,44,8,0,0,1,1,1,2,2,88,89
889,44,9,0,0,0,1,1,2,2,88,89
890,44,10,1,0,0,1,1,2,2,88,89
891,44,11,1,0,0,1,1,2,2,88,89
892,44,12,0,0,0,1,1,2,2,88,89
893,44,13,0,0,0,1,1,2,2,88,89
894,44,14,1,0,0,1,1,2,2,88,89
895,44,15,1,0,0,1,1,2,2,88,89
896,44,16,0,0,0,1,1,2,2,88,89
897,44,17,1,0,0,1,1,2,2,88,89
898,44,18,0,1,0,1,1,2,2,88,89
899,44,19,0,0,0,1,1,2,2,88,89
900,45,0,0,0,0,1,1,2,2,90,91
901,45,1,1,1,0,1,1,2,2,90,91
902,45,2,0,0,0,1,1,2,2,90,91
903,45,3,1,0,0,1,1,2,2,90,91
904,45,4,0,0,1,1,1,2,2,90,91
905,45,5,1,0,0,1,1,2,2,90,91
906,45,6,0,0,0,1,1,2,2,90,91
907,45,7,1,0,0,1,1,2,2,90,91
908,45,8,0,0,1,1,1,2,2,90,91
909,45,9,0,0,1,1,1,2,2,90,91
910,45,10,1,0,0,1,1,2,2,90,91
911,45,11,0,1,0,1,1,2,2,90,91
912,45,12,0,0,0,1,1,2,2,90,91
913,45,13,0,0,0,1,1,2,2,90,91
914,45,14,1,0,0,1,1,2,2,90,91
915,45,15,1,0,0,1,1,2,2,90,91
916,45,16,1,1,0,1,1,2,2,90,91
917,45,17,0,0,0,1,1,2,2,90,91
918,45,18,1,1,0,1,1,2,2,90,91
919,45,19,1,0,0,1,1,2,2,90,91
920,46,0,0,1,1,1,1,2,2,92,93
921,46,1,0,0,0,1,0,1,0,92,93
922,46,2,0,0,0,0,1,0,1,92,93
923,46,3,0,0,0,1,0,1,0,92,93
924,46,4,1,1,0,1,1,2,2,92,93
925,46,5,0,0,0,1,0,1,0,92,93
926,46,6,0,0,0,0,1,0,1,92,93
927,46,7,0,0,0,1,0,1,0,92,93
928,46,8,1,0,0,1,1,2,2,92,93
929,46,9,1,0,0,1,0,1,0,92,93
930,46,10,0,0,0,0,1,0,1,92,93
931,46,11,0,0,0,1,0,1,0,92,93
932,46,12,0,0,0,0,1,0,1,92,93
933,46,13,0,0,0,1,0,1,0,92,93
934,46,14,0,0,0,0,1,0,1,92,93
935,46,15,1,0,0,1,0,1,0,92,93
936,46,16,1,1,0,1,1,2,2,92,93
937,46,17,0,0,0,1,0,1,0,92,93
938,46,18,1,0,0,1,1,2,2,92,93
939,46,19,1,0,0,1,0,1,0,92,93
940,47,0,1,0,0,0,0,1,1,94,95
941,47,1,0,0,1,1,0,1,0,94,95
942,47,2,0,0,0,0,0,1,1,94,95
943,47,3,1,0,0,0,0,1,1,94,95
944,47,4,0,0,0,0,0,1,1,94,95
945,47,5,0,0,0,0,0,1,1,94,95
946,47,6,0,0,0,0,0,1,1,94,95
947,47,7,0,0,0,0,0,1,1,94,95
948,47,8,0,0,0,0,0,1,1,94,95
949,47,9,0,1,0,0,0,1,1,94,95
950,47,10,0,0,0,0,0,1,1,94,95
951,47,11,1,1,0,0,0,1,1,94,95
952,47,12,1,0,0,0,0,1,1,94,95
953,47,13,0,0,0,0,0,1,1,94,95
954,47,14,0,0,0,0,0,1,1,94,95
955,47,15,1,0,0,0,0,1,1,94,95
956,47,16,1,0,0,0,0,1,1,94,95
957,47,17,1,0,0,0,0,1,1,94,95
958,47,18,0,0,0,0,0,1,1,94,95
959,47,19,1,0,0,0,0,1,1,94,95
960,48,0,0,1,0,1,0,1,0,96,97
961,48,1,1,0,0,0,1,0,1,96,97
962,48,2,0,0,0,1,0,1,0,96,97
963,48,3,0,0,0,0,1,0,1,96,97
964,48,4,1,0,0,1,0,1,0,96,97
965,48,5,0,0,0,0,1,0,1,96,97
966,48,6,1,0,0,1,0,1,0,96,97
967,48,7,1,0,0,0,1,0,1,96,97
968,48,8,0,0,0,1,0,1,0,96,97
969,48,9,1,0,0,0,1,0,1,96,97
970,48,10,0,0,0,1,0,1,0,96,97
971,48,11,1,0,0,0,1,0,1,96,97
972,48,12,0,0,0,1,0,1,0,96,97
973,48,13,0,0,0,0,1,0,1,96,97
974,48,14,1,0,0,1,0,1,0,96,97
975,48,15,0,0,0,0,1,0,1,96,97
976,48,16,1,1,1,1,1,2,2,96,97
977,48,17,1,0,0,0,1,0,1,96,97
978,48,18,1,0,0,1,0,1,0,96,97
979,48,19,0,0,0,0,1,0,1,96,97
980,49,0,0,0,0,0,1,0,1,98,99
981,49,1,1,0,0,1,0,1,0,98,99
982,49,2,0,0,0,0,1,0,1,98,99
983,49,3,0,0,0,0,1,0,1,98,99
984,49,4,0,0,0,0,0,1,1,98,99
985,49,5,0,0,0,0,0,1,1,98,99
986,49,6,1,0,1,0,0,1,1,98,99
987,49,7,1,0,1,0,0,1,1,98,99
988,49,8,0,0,0,0,0,1,1,98,99
989,49,9,0,0,0,0,0,1,1,98,99
990,49,10,1,0,0,0,0,1,1,98,99
991,49,11,1,1,0,0,0,1,1,98,99
992,49,12,0,0,0,0,0,1,1,98,99
993,49,13,0,0,0,0,0,1,1,98,99
994,49,14,0,1,1,0,0,1,1,98,99
995,49,15,1,0,0,0,0,1,1,98,99
996,49,16,0,0,0,0,0,1,1,98,99
997,49,17,0,0,0,0,0,1,1,98,99
998,49,18,0,0,1,0,0,1,1,98,99
999,49,19,0,0,0,0,0,1,1,98,99
1000,50,0,1,0,1,0,1,0,1,100,101
1001,50,1,0,0,0,1,0,1,0,100,101
1002,50,2,0,0,0,0,1,0,1,100,101
1003,50,3,0,0,0,1,0,1,0,100,101
1004,50,4,1,0,0,0,1,0,1,100,101
1005,50,5,1,0,0,1,0,1,0,100,101
1006,50,6,1,0,1,1,1,2,2,100,101
1007,50,7,1,0,0,1,1,2,2,100,101
1008,50,8,1,0,1,0,1,0,1,100,101
1009,50,9,0,0,0,1,0,1,0,100,101
1010,50,10,1,1,0,0,1,0,1,100,101
1011,50,11,0,0,1,0,0,1,1,100,101
1012,50,12,0,1,0,0,0,1,1,100,101
1013,50,13,1,0,0,0,0,1,1,100,101
1014,50,14,1,0,0,0,0,1,1,100,101
1015,50,15,0,0,0,0,0,1,1,100,101
1016,50,16,0,0,0,0,0,1,1,100,101
1017,50,17,0,0,0,0,0,1,1,100,101
1018,50,18,0,0,0,0,0,1,1,100,101
1019,50,19,0,0,0,0,0,1,1,100,101
1020,51,0,0,0,1,1,0,1,0,102,103
1021,51,1,0,1,0,1,0,1,0,102,103
1022,51,2,0,0,0,1,0,1,0,102,103
1023,51,3,1,0,0,1,0,1,0,102,103
1024,51,4,0,0,0,1,0,1,0,102,103
1025,51,5,1,0,0,1,0,1,0,102,103
1026,51,6,1,0,0,1,0,1,0,102,103
1027,51,7,1,0,0,1,0,1,0,102,103
1028,51,8,0,0,1,0,1,0,1,102,103
1029,51,9,1,0,0,0,1,0,1,102,103
1030,51,10,0,0,0,0,1,0,1,102,103
1031,51,11,0,0,0,0,1,0,1,102,103
1032,51,12,1,1,0,0,1,0,1,102,103
1033,51,13,0,0,0,0,1,0,1,102,103
1034,51,14,0,0,0,0,1,0,1,102,103
1035,51,15,1,1,0,0,1,0,1,102,103
1036,51,16,0,0,0,0,1,0,1,102,103
1037,51,17,0,0,1,1,0,1,0,102,103
1038,51,18,0,0,0,1,0,1,0,102,103
1039,51,19,0,0,0,1,0,1,0,102,103
1040,52,0,0,0,0,1,1,2,2,104,105
1041,52,1,0,0,0,1,1,2,2,104,105
1042,52,2,0,0,0,1,1,2,2,104,105
1043,52,3,0,0,0,1,1,2,2,104,105
1044,52,4,1,0,0,1,1,2,2,104,105
1045,52,5,1,1,0,1,1,2,2,104,105
1046,52,6,0,0,0,1,1,2,2,104,105
1047,52,7,0,0,0,1,1,2,2,104,105
1048,52,8,1,0,0,1,1,2,2,104,105
1049,52,9,1,0,1,1,0,1,0,104,105
1050,52,10,1,0,0,0,1,0,1,104,105
1051,52,11,0,0,0,1,0,1,0,104,105
1052,52,12,0,1,0,0,1,0,1,104,105
